Algorithm,Problem,N_Var,Population_Size,Max_Iteration,Opt_Val,Runtime
PSO,Rastrigin,2,100,10000,6.052099580266361,24.791545629501343
PSO,Rastrigin,2,50,10000,7.458340145862623,12.379212379455566
PSO,Rastrigin,10,10,10000,96.77802593982709,2.685394525527954
PSO,Rastrigin,10,10,10000,91.40611559519748,2.6358859539031982
PSO,Rastrigin,10,10,10000,80.08255042419871,2.619239568710327
PSO,Rastrigin,4,50,10000,26.563504750445077,12.962831020355225
PSO,Rastrigin,10,10,10000,88.39107229330847,2.769423723220825
PSO,Rastrigin,2,500,10000,1.9701271256704374,135.16851210594177
PSO,Rastrigin,4,500,10000,6.684745378062814,135.75497436523438
PSO,Rastrigin,4,100,10000,14.722529416118782,26.309839963912964
PSO,Rastrigin,10,10,10000,101.00118124695108,2.6186506748199463
PSO,Rastrigin,10,10,10000,88.06638837063488,2.685983419418335
PSO,Rastrigin,10,10,10000,86.12932643863792,2.685892105102539
PSO,Rastrigin,10,10,10000,99.44079301667267,2.684852123260498
PSO,Rastrigin,10,50,10000,85.70939620456302,13.347443342208862
PSO,Rastrigin,2,100,10000,2.25979436926162,26.610369205474854
PSO,Rastrigin,10,50,10000,91.60416670813028,13.330371618270874
PSO,Rastrigin,4,100,10000,18.130298906646008,27.060932159423828
PSO,Rastrigin,10,50,10000,74.75015154089789,13.346812009811401
PSO,Rastrigin,10,100,10000,77.81846525910586,26.4267680644989
PSO,Rastrigin,2,100,10000,3.7863219738997067,26.02629590034485
PSO,Rastrigin,10,50,10000,72.74101617501748,12.746161460876465
PSO,Rastrigin,4,100,10000,13.428631414144604,24.89181423187256
PSO,Rastrigin,10,50,10000,88.18820295682936,13.51365613937378
PSO,Rastrigin,10,100,10000,64.49118946816611,26.91053795814514
PSO,Rastrigin,2,100,10000,2.1190936155509164,26.993988275527954
PSO,Rastrigin,10,50,10000,91.13893679513438,13.229100227355957
PSO,Rastrigin,4,100,10000,18.044787938785323,26.376710653305054
PSO,Rastrigin,2,100,10000,2.069359824937564,24.674907207489014
PSO,Rastrigin,10,50,10000,57.25503839126184,13.17971134185791
PSO,Rastrigin,10,100,10000,67.45787314056005,26.275943756103516
PSO,Rastrigin,10,50,10000,80.69128261241981,13.380151987075806
PSO,Rastrigin,4,100,10000,24.57797334821396,26.359943628311157
PSO,Rastrigin,2,100,10000,1.108928988207488,26.459317207336426
PSO,Rastrigin,10,50,10000,72.43094530656856,13.296549081802368
PSO,Rastrigin,10,100,10000,57.29117114464687,26.860376358032227
PSO,Rastrigin,4,500,10000,11.643345376717988,124.60946822166443
PSO,Rastrigin,10,50,10000,71.62649632880533,13.413024663925171
PSO,Rastrigin,2,500,10000,0.6984167309390692,132.6168406009674
PSO,Rastrigin,4,100,10000,8.771258718244809,26.660049200057983
PSO,Rastrigin,2,100,10000,3.5111749190626824,26.176636695861816
PSO,Rastrigin,10,100,10000,64.47231070413666,26.843899726867676
PSO,Rastrigin,4,100,10000,19.945419585820886,26.476810932159424
PSO,Rastrigin,2,100,10000,1.8437600053708678,25.259774446487427
PSO,Rastrigin,10,100,10000,82.69749301188648,26.793850660324097
PSO,Rastrigin,10,100,10000,69.75353229719192,28.011749029159546
PSO,Rastrigin,10,100,10000,69.37728966445987,31.049342155456543
PSO,Rastrigin,10,100,10000,63.66154525165663,30.946877241134644
PSO,Rastrigin,4,500,10000,14.675911706554732,143.01049637794495
PSO,Rastrigin,10,500,10000,59.08158400317693,146.2310712337494
PSO,Rastrigin,2,500,10000,2.534446865561364,145.9803204536438
PSO,Rastrigin,10,100,10000,65.82588369667855,31.097410202026367
PSO,Rastrigin,4,500,10000,13.091098353569997,148.43474698066711
PSO,Rastrigin,2,500,10000,1.285093602606306,150.10075092315674
PSO,Rastrigin,4,500,10000,14.586615660006615,151.13614177703857
PSO,Rastrigin,10,500,10000,63.70096777179307,148.41677737236023
PSO,Rastrigin,2,500,10000,1.319447733529337,150.61887454986572
PSO,Rastrigin,10,500,10000,63.10195801297736,151.4363579750061
PSO,Rastrigin,4,500,10000,12.30848906510807,144.09578204154968
PSO,Rastrigin,2,500,10000,1.8241267028146133,149.80059719085693
PSO,Rastrigin,4,500,10000,6.328600794782567,142.62768054008484
PSO,Rastrigin,10,500,10000,68.55435066299832,145.01438760757446
PSO,Rastrigin,2,500,10000,0.9428452580664874,143.66189813613892
PSO,Rastrigin,10,500,10000,59.33342076389166,147.31570196151733
PSO,Rastrigin,4,500,10000,10.61624373431346,150.16844296455383
PSO,Rastrigin,2,500,10000,2.189079194943858,151.68666863441467
PSO,Rastrigin,2,500,10000,2.3264029450729247,151.169260263443
PSO,Rastrigin,10,500,10000,61.68124284039856,153.15473914146423
PSO,Rastrigin,10,500,10000,64.07452975638881,154.28966569900513
PSO,Rastrigin,4,500,10000,11.088048290591527,150.08484387397766
PSO,Rastrigin,2,500,10000,2.255131331019374,148.43303537368774
PSO,Rastrigin,50,10,10000,514.1371725589332,3.086480140686035
PSO,Rastrigin,50,10,10000,579.7804137323036,3.340301036834717
PSO,Rastrigin,50,10,10000,520.4544451027294,3.1698086261749268
PSO,Rastrigin,50,10,10000,596.1824405887527,3.0697381496429443
PSO,Rastrigin,50,10,10000,536.9247411735112,3.1198198795318604
PSO,Rastrigin,50,10,10000,607.1587163215133,3.236555337905884
PSO,Rastrigin,50,10,10000,525.4769632118796,3.2045350074768066
PSO,Rastrigin,50,50,10000,532.5502125944773,15.799325227737427
PSO,Rastrigin,50,50,10000,553.0153437971923,15.949403047561646
PSO,Rastrigin,50,50,10000,560.2603113530104,15.482280254364014
PSO,Rastrigin,50,50,10000,484.3178428296376,15.664834022521973
PSO,Rastrigin,4,1000,10000,11.38514844429158,301.33794689178467
PSO,Rastrigin,50,50,10000,515.7942393044185,15.83081579208374
PSO,Rastrigin,50,50,10000,535.394345388664,15.830976963043213
PSO,Rastrigin,10,500,10000,68.88174629021009,156.44166541099548
PSO,Rastrigin,4,500,10000,13.130132698101676,151.7869906425476
PSO,Rastrigin,50,50,10000,510.24439042881704,16.533292531967163
PSO,Rastrigin,50,50,10000,532.3081864298609,15.448837280273438
PSO,Rastrigin,50,100,10000,516.120524658402,31.68203616142273
PSO,Rastrigin,50,50,10000,544.2395566194732,15.865942001342773
PSO,Rastrigin,50,50,10000,554.8668574544402,16.18263292312622
PSO,Rastrigin,50,100,10000,483.90479210748583,30.313963174819946
PSO,Rastrigin,50,100,10000,530.652588023338,31.4317946434021
PSO,Rastrigin,2,1000,10000,0.6483956196259442,304.49213099479675
PSO,Rastrigin,10,1000,10000,61.09643615604307,305.6424369812012
PSO,Rastrigin,50,100,10000,524.2645058133464,31.782212734222412
PSO,Rastrigin,10,500,10000,55.71662111834208,145.09604740142822
PSO,Rastrigin,50,100,10000,481.427199181952,31.39866542816162
PSO,Rastrigin,50,100,10000,512.8196012796258,32.150235652923584
PSO,Rastrigin,50,500,10000,491.0864708012683,153.61087846755981
PSO,Rastrigin,50,100,10000,522.0594656047493,32.065577268600464
PSO,Rastrigin,50,100,10000,539.5188904290007,30.39706039428711
PSO,Rastrigin,4,1000,10000,9.800687585429166,300.1868839263916
PSO,Rastrigin,50,100,10000,543.4950089587146,31.865811824798584
PSO,Rastrigin,10,500,10000,72.59215161409932,153.8056128025055
PSO,Styblinski-Tang,2,10,10000,-30.10462096193625,3.5202534198760986
PSO,Styblinski-Tang,2,10,10000,-42.10417213015139,3.3237369060516357
PSO,Styblinski-Tang,2,10,10000,-45.90900458590644,3.2032811641693115
PSO,Styblinski-Tang,2,10,10000,-46.60321233502184,3.0019378662109375
PSO,Styblinski-Tang,2,10,10000,-40.725158622978824,3.169668197631836
PSO,Rastrigin,50,100,10000,472.9676683410672,32.06576991081238
PSO,Styblinski-Tang,2,10,10000,-43.129451942746506,3.253194570541382
PSO,Styblinski-Tang,2,50,10000,-48.94026639690522,14.664714574813843
PSO,Styblinski-Tang,2,50,10000,-48.49716882225063,15.7480947971344
PSO,Rastrigin,50,500,10000,520.9347783507272,160.57897424697876
PSO,Styblinski-Tang,2,50,10000,-48.97741292098181,15.582398414611816
PSO,Styblinski-Tang,2,50,10000,-44.38325146109848,15.115185737609863
PSO,Styblinski-Tang,2,50,10000,-48.2753616319397,16.03269076347351
PSO,Styblinski-Tang,2,50,10000,-45.868268871014166,15.815977811813354
PSO,Rastrigin,10,1000,10000,51.0400032633331,294.4476635456085
PSO,Rastrigin,2,1000,10000,2.051955232829055,301.7049517631531
PSO,Styblinski-Tang,2,50,10000,-47.057323009906426,16.434616327285767
PSO,Styblinski-Tang,2,50,10000,-48.500213452944315,14.865037441253662
PSO,Styblinski-Tang,2,50,10000,-47.46399536890364,15.549068450927734
PSO,Rastrigin,50,500,10000,475.0892574897597,160.3455250263214
PSO,Styblinski-Tang,2,50,10000,-46.9457151688938,15.932676553726196
PSO,Styblinski-Tang,2,100,10000,-49.785122927561986,31.98226809501648
PSO,Rastrigin,50,500,10000,467.9546177283133,159.4946162700653
PSO,Styblinski-Tang,2,100,10000,-49.810498640515604,32.182355642318726
PSO,Rastrigin,4,1000,10000,10.882375877418689,288.84210419654846
PSO,Styblinski-Tang,2,100,10000,-48.590811988415126,31.982012033462524
PSO,Styblinski-Tang,2,100,10000,-49.21710056067246,31.915454387664795
PSO,Rastrigin,50,500,10000,500.002369566172,160.86282515525818
PSO,Styblinski-Tang,2,100,10000,-48.17351126463056,31.798792362213135
PSO,Styblinski-Tang,2,100,10000,-49.5811863485483,31.86558485031128
PSO,Styblinski-Tang,2,100,10000,-49.72038218261376,31.381691217422485
PSO,Rastrigin,10,1000,10000,64.71889257634254,292.22865986824036
PSO,Rastrigin,2,1000,10000,0.2275180026555148,300.0702757835388
PSO,Styblinski-Tang,2,100,10000,-49.835323683766035,32.3657808303833
PSO,Styblinski-Tang,2,100,10000,-48.66990642686311,31.91553831100464
PSO,Rastrigin,50,500,10000,500.72931840877976,159.96180510520935
PSO,Styblinski-Tang,2,100,10000,-48.556869432291144,31.6318359375
PSO,Rastrigin,50,1000,10000,472.60026778345855,318.3552761077881
PSO,Rastrigin,4,1000,10000,3.3023355209208347,304.1743199825287
PSO,Rastrigin,50,500,10000,482.3507330324724,158.05878138542175
PSO,Styblinski-Tang,2,500,10000,-50.0167621468742,158.11003470420837
PSO,Rastrigin,10,1000,10000,67.97715547246189,312.21550989151
PSO,Rastrigin,2,1000,10000,1.1427307002261067,300.03677892684937
PSO,Styblinski-Tang,2,500,10000,-50.02143212662819,152.53783893585205
PSO,Rastrigin,50,500,10000,511.7184979707675,159.14437174797058
PSO,Rastrigin,4,1000,10000,7.238560819200245,286.1730246543884
PSO,Rastrigin,50,1000,10000,461.74540730425696,319.08914279937744
PSO,Rastrigin,50,500,10000,503.5953969156232,150.36968064308167
PSO,Styblinski-Tang,2,500,10000,-49.928034650416286,159.46140837669373
PSO,Rastrigin,2,1000,10000,1.0954704071972472,298.2016899585724
PSO,Rastrigin,10,1000,10000,56.0350505942166,305.5757043361664
PSO,Styblinski-Tang,2,500,10000,-49.993396782161156,151.76978302001953
PSO,Rastrigin,50,500,10000,455.68766386549396,159.12764406204224
PSO,Rastrigin,4,1000,10000,10.8479546348674,302.42274022102356
PSO,Rastrigin,50,1000,10000,450.7447527583209,319.5564486980438
PSO,Styblinski-Tang,2,500,10000,-49.98032051201973,150.45255303382874
PSO,Styblinski-Tang,2,500,10000,-50.0114563388055,159.2605836391449
PSO,Rastrigin,2,1000,10000,1.0680472359127613,303.0396525859833
PSO,Rastrigin,10,1000,10000,54.083492828571025,309.2793984413147
PSO,Rastrigin,4,1000,10000,8.265357239345022,289.25947618484497
PSO,Styblinski-Tang,2,500,10000,-50.001720515853464,158.6271755695343
PSO,Styblinski-Tang,2,500,10000,-49.90755641406619,159.02756524085999
PSO,Rastrigin,50,1000,10000,508.1124166732608,316.570303440094
PSO,Styblinski-Tang,2,500,10000,-48.853533008077534,157.69279766082764
PSO,Rastrigin,2,1000,10000,0.298326597437935,299.21923422813416
PSO,Rastrigin,10,1000,10000,57.95740576239175,308.2618455886841
PSO,Rastrigin,4,1000,10000,10.890784933452878,304.30772638320923
PSO,Styblinski-Tang,2,500,10000,-50.02201562173192,157.49256110191345
PSO,Styblinski-Tang,4,10,10000,-78.24797160717581,3.1867287158966064
PSO,Styblinski-Tang,4,10,10000,-46.20990547097704,3.3198726177215576
PSO,Styblinski-Tang,4,10,10000,-67.80697496272737,3.2700064182281494
PSO,Styblinski-Tang,4,10,10000,-87.36313134344442,3.2030041217803955
PSO,Styblinski-Tang,4,10,10000,-54.687699246310174,3.219893217086792
PSO,Styblinski-Tang,2,1000,10000,-49.959808482273196,319.5232491493225
PSO,Styblinski-Tang,4,50,10000,-88.74716714149969,15.765860319137573
PSO,Styblinski-Tang,4,50,10000,-92.75321904140932,15.81601595878601
PSO,Rastrigin,50,1000,10000,474.7720360482303,301.8052122592926
PSO,Styblinski-Tang,4,50,10000,-75.61074477307754,15.415916442871094
PSO,Styblinski-Tang,4,50,10000,-84.18268109609146,16.19978094100952
PSO,Styblinski-Tang,4,50,10000,-95.22046781871353,15.94997787475586
PSO,Styblinski-Tang,4,50,10000,-84.04053845890236,16.21650719642639
PSO,Styblinski-Tang,4,50,10000,-88.72971399060523,16.09967303276062
PSO,Styblinski-Tang,4,50,10000,-77.39302262180013,15.315273523330688
PSO,Styblinski-Tang,4,50,10000,-68.59138184263475,15.999459981918335
PSO,Styblinski-Tang,4,50,10000,-89.49365083700889,16.349856853485107
PSO,Rastrigin,2,1000,10000,1.6427981608550866,300.65415811538696
PSO,Rastrigin,10,1000,10000,54.125812832158175,293.0964550971985
PSO,Styblinski-Tang,4,100,10000,-76.15048339311554,31.965580463409424
PSO,Styblinski-Tang,4,100,10000,-95.9509114257422,32.382750272750854
PSO,Rastrigin,4,1000,10000,11.722208347619045,288.45800018310547
PSO,Styblinski-Tang,4,100,10000,-97.08396443952627,32.16596341133118
PSO,Styblinski-Tang,4,100,10000,-85.67400974645278,30.963935613632202
PSO,Styblinski-Tang,2,1000,10000,-50.010542885323616,321.858341217041
PSO,Styblinski-Tang,4,100,10000,-88.56187590130516,32.33259844779968
PSO,Styblinski-Tang,4,100,10000,-81.27837224737726,30.347525358200073
PSO,Rastrigin,50,1000,10000,487.10808944896024,320.0402944087982
PSO,Styblinski-Tang,4,100,10000,-88.10409853834867,31.78207278251648
PSO,Styblinski-Tang,4,100,10000,-99.57255895719058,30.564221382141113
PSO,Styblinski-Tang,4,100,10000,-83.74324806422472,32.28269553184509
PSO,Rastrigin,2,1000,10000,1.9934326891676442,300.5205600261688
PSO,Styblinski-Tang,4,100,10000,-90.29578455880659,31.982168436050415
PSO,Rastrigin,10,1000,10000,58.21627247488645,308.3283040523529
PSO,Rastrigin,4,1000,10000,12.331968477331166,307.5609965324402
PSO,Rastrigin,10,10,10000,83.49189743845976,3.2198679447174072
PSO,Rastrigin,10,10,10000,81.6235183556476,3.0529680252075195
PSO,Styblinski-Tang,4,500,10000,-93.51528412021648,159.8283131122589
PSO,Styblinski-Tang,2,1000,10000,-49.83945603745701,321.2585129737854
PSO,Rastrigin,50,1000,10000,495.1037110206624,318.58898401260376
PSO,Styblinski-Tang,4,500,10000,-95.47367456230482,158.94405603408813
PSO,Rastrigin,2,1000,10000,0.575399168884779,299.85325860977173
PSO,Rastrigin,4,10,10000,38.74439754213604,3.3199872970581055
PSO,Styblinski-Tang,10,10,10000,-139.6044102668884,3.2027318477630615
PSO,Styblinski-Tang,10,10,10000,-91.29285257963764,3.303321599960327
PSO,Styblinski-Tang,10,10,10000,-65.20647379669637,3.186467409133911
PSO,Rastrigin,10,1000,10000,49.88127279161929,293.7470443248749
PSO,Styblinski-Tang,10,10,10000,-130.46556310694814,3.286334753036499
PSO,Rastrigin,50,10,10000,572.5437142469556,3.5202012062072754
PSO,Rastrigin,50,10,10000,565.4653537341109,3.135495662689209
PSO,Rastrigin,50,10,10000,517.0578335739983,2.91968035697937
PSO,Styblinski-Tang,10,50,10000,-166.2059614775727,16.282968521118164
PSO,Styblinski-Tang,4,500,10000,-96.49258648390776,158.8269956111908
PSO,Styblinski-Tang,10,50,10000,-131.95748470165623,16.883594512939453
PSO,Styblinski-Tang,10,100,10000,-151.2015672381889,33.567458152770996
PSO,Styblinski-Tang,10,50,10000,-118.59129951710457,16.549949645996094
PSO,Styblinski-Tang,10,50,10000,-164.05583138682192,16.633400201797485
PSO,Styblinski-Tang,10,100,10000,-161.01854674299568,31.89893388748169
PSO,Styblinski-Tang,10,50,10000,-180.4677999574624,16.701080322265625
PSO,Styblinski-Tang,10,50,10000,-180.88779490423136,16.53304886817932
PSO,Styblinski-Tang,10,100,10000,-184.62375043372188,33.10005712509155
PSO,Styblinski-Tang,10,50,10000,-145.592768729655,16.583305597305298
PSO,Styblinski-Tang,10,50,10000,-151.43374598437725,16.43339252471924
PSO,Styblinski-Tang,10,100,10000,-153.06843694069414,33.367074966430664
PSO,Styblinski-Tang,10,50,10000,-132.45070250984963,15.882534980773926
PSO,Styblinski-Tang,10,50,10000,-184.34480005816712,16.851471424102783
PSO,Styblinski-Tang,10,100,10000,-149.59917615249526,33.25015902519226
PSO,Styblinski-Tang,4,500,10000,-91.11618684003403,162.3808536529541
PSO,Styblinski-Tang,2,1000,10000,-50.00936215836692,325.9630358219147
PSO,Styblinski-Tang,10,100,10000,-196.24824304096657,33.20005536079407
PSO,Styblinski-Tang,10,100,10000,-149.20855369528536,33.69648265838623
PSO,Rastrigin,50,1000,10000,454.43189268865723,325.6626889705658
PSO,Styblinski-Tang,10,100,10000,-150.87989843286118,33.30005669593811
PSO,Styblinski-Tang,10,100,10000,-168.0231708316977,31.598480463027954
PSO,Styblinski-Tang,10,100,10000,-145.94359503878295,31.38206386566162
PSO,Styblinski-Tang,4,1000,10000,-98.24870486325389,328.28201150894165
PSO,Styblinski-Tang,4,500,10000,-93.27628604257782,160.86273503303528
PSO,Styblinski-Tang,10,500,10000,-188.10507503918825,157.10888361930847
PSO,Styblinski-Tang,4,500,10000,-89.50722987586008,159.6949441432953
PSO,Styblinski-Tang,2,1000,10000,-49.96337668420899,322.67620944976807
PSO,Rastrigin,50,1000,10000,499.7910829055196,305.6760559082031
PSO,Styblinski-Tang,10,500,10000,-208.54697780133887,162.66543745994568
PSO,Styblinski-Tang,10,1000,10000,-213.97464881881157,328.54904413223267
PSO,Styblinski-Tang,4,1000,10000,-96.17735059187194,319.6063346862793
PSO,Styblinski-Tang,4,500,10000,-92.04534344221754,158.6270444393158
PSO,Styblinski-Tang,10,500,10000,-207.8329417861217,155.9407820701599
PSO,Styblinski-Tang,4,500,10000,-90.8423996754662,160.22872257232666
PSO,Styblinski-Tang,2,1000,10000,-50.023431211231966,318.5699746608734
PSO,Rastrigin,50,1000,10000,483.5791101862246,318.755980014801
PSO,Styblinski-Tang,2,10,10000,-44.71076707272532,3.4867589473724365
PSO,Styblinski-Tang,2,10,10000,-43.17605813392099,3.2865655422210693
PSO,Styblinski-Tang,2,10,10000,-48.199526792126306,3.1364877223968506
PSO,Styblinski-Tang,2,10,10000,-37.062607589152876,3.0697691440582275
PSO,Styblinski-Tang,50,10,10000,-425.6823917308698,3.6382205486297607
PSO,Styblinski-Tang,50,10,10000,-313.35905153034776,3.7200968265533447
PSO,Styblinski-Tang,50,10,10000,-183.39394794157818,3.574093818664551
PSO,Styblinski-Tang,10,500,10000,-197.232655154604,164.06586289405823
PSO,Styblinski-Tang,50,50,10000,-330.5138554189862,17.434454202651978
PSO,Styblinski-Tang,50,50,10000,-546.0641672856261,17.517577171325684
PSO,Styblinski-Tang,4,1000,10000,-96.26041112185993,305.49230670928955
PSO,Styblinski-Tang,50,50,10000,-232.092934461264,17.920151948928833
PSO,Styblinski-Tang,10,1000,10000,-196.52515596074528,327.4141409397125
PSO,Styblinski-Tang,50,50,10000,-429.8785595058116,18.168314218521118
PSO,Styblinski-Tang,50,50,10000,-302.1841043929959,17.851320505142212
PSO,Styblinski-Tang,4,500,10000,-87.65496574724362,152.73779726028442
PSO,Styblinski-Tang,50,50,10000,-343.0086455112967,17.800357580184937
PSO,Styblinski-Tang,50,50,10000,-319.2845953910591,17.501038551330566
PSO,Styblinski-Tang,50,50,10000,-413.28168083532483,17.83487820625305
PSO,Styblinski-Tang,50,50,10000,-302.95095541478605,17.751604080200195
PSO,Styblinski-Tang,10,500,10000,-165.7084433901842,165.60052728652954
PSO,Styblinski-Tang,50,50,10000,-426.2294800842742,17.868077754974365
PSO,Styblinski-Tang,50,100,10000,-417.4513225644001,35.86961388587952
PSO,Styblinski-Tang,50,100,10000,-361.4634738828504,36.11957240104675
PSO,Styblinski-Tang,4,500,10000,-91.63001183992074,159.61134028434753
PSO,Styblinski-Tang,2,1000,10000,-50.03256864631573,318.575959444046
PSO,Styblinski-Tang,50,100,10000,-299.3347170130834,36.45361089706421
PSO,Styblinski-Tang,50,100,10000,-410.3190395931123,36.10701298713684
PSO,Styblinski-Tang,50,100,10000,-288.7405777715744,35.5692343711853
PSO,Styblinski-Tang,50,100,10000,-495.13634085617844,36.15346670150757
PSO,Styblinski-Tang,10,500,10000,-196.1705738246293,165.43282341957092
PSO,Styblinski-Tang,4,1000,10000,-90.82954833702642,323.0935709476471
PSO,Styblinski-Tang,50,100,10000,-382.1952807353524,36.38680553436279
PSO,Styblinski-Tang,10,1000,10000,-193.55482741761475,331.7355172634125
PSO,Styblinski-Tang,50,100,10000,-416.8348765478578,34.16781973838806
PSO,Styblinski-Tang,50,100,10000,-473.3287389605455,35.56924653053284
PSO,Styblinski-Tang,50,100,10000,-350.64607278644013,35.75273895263672
PSO,Styblinski-Tang,10,500,10000,-177.4816408952588,164.04881525039673
PSO,Styblinski-Tang,2,1000,10000,-50.033571813651236,317.5877103805542
PSO,Styblinski-Tang,50,500,10000,-431.2243853022462,178.49735069274902
PSO,Styblinski-Tang,10,500,10000,-166.26764479478484,161.2965066432953
PSO,Styblinski-Tang,4,1000,10000,-92.91109660492258,318.6890547275543
PSO,Styblinski-Tang,50,1000,10000,-531.1266938269355,356.69352769851685
PSO,Styblinski-Tang,10,1000,10000,-191.10318448836168,327.6814196109772
PSO,Styblinski-Tang,50,500,10000,-433.76848147997487,170.6892249584198
PSO,Styblinski-Tang,10,500,10000,-202.07474678740536,164.08282327651978
PSO,Styblinski-Tang,2,1000,10000,-49.98404789974113,303.2404179573059
PSO,Styblinski-Tang,10,500,10000,-191.67497906784044,163.98264050483704
PSO,Styblinski-Tang,4,1000,10000,-97.08391312249994,323.3273301124573
PSO,Styblinski-Tang,50,500,10000,-507.4057393268644,178.0968267917633
PSO,Styblinski-Tang,50,1000,10000,-588.1703051407261,352.45661973953247
PSO,Styblinski-Tang,10,1000,10000,-188.4213900377481,323.9455327987671
PSO,Styblinski-Tang,50,500,10000,-526.6270082238739,167.46953630447388
PSO,Styblinski-Tang,2,1000,10000,-50.03211540534746,303.7238960266113
PSO,Styblinski-Tang,4,10,10000,-69.9712851021387,3.1533329486846924
PSO,Styblinski-Tang,4,10,10000,-78.45050096925186,2.919475555419922
PSO,Styblinski-Tang,4,10,10000,-88.92676409166575,3.2200429439544678
PSO,Styblinski-Tang,4,10,10000,-41.20957978921369,3.2699036598205566
PSO,Styblinski-Tang,4,10,10000,-60.43740304281532,2.9196600914001465
PSO,Styblinski-Tang,4,1000,10000,-99.03794482846908,295.6486520767212
PSO,Styblinski-Tang,50,500,10000,-643.6997289211419,162.4641797542572
PSO,Styblinski-Tang,10,1000,10000,-180.81615021761564,304.9250297546387
PSO,Styblinski-Tang,50,1000,10000,-548.8389016578202,314.8687937259674
PSO,Styblinski-Tang,50,500,10000,-545.1048352346869,158.69360160827637
PSO,Styblinski-Tang,4,1000,10000,-94.51831642204884,284.1858594417572
PSO,Styblinski-Tang,10,1000,10000,-192.5518533428856,291.4105989933014
PSO,Styblinski-Tang,50,500,10000,-443.6080593624924,158.37636351585388
PSO,Styblinski-Tang,50,1000,10000,-525.1327172717849,315.8852188587189
PSO,Styblinski-Tang,50,500,10000,-514.8396286412318,157.92586159706116
PSO,Styblinski-Tang,4,1000,10000,-95.85668145106233,273.37515473365784
PSO,Styblinski-Tang,10,1000,10000,-187.50697678626273,291.12659668922424
PSO,Styblinski-Tang,50,500,10000,-547.4510343241752,159.52739071846008
PSO,Styblinski-Tang,50,1000,10000,-521.461875716309,318.48744916915894
PSO,Styblinski-Tang,50,500,10000,-478.221840127388,158.40992832183838
PSO,Styblinski-Tang,4,1000,10000,-96.71260303230306,283.08630776405334
PSO,Styblinski-Tang,10,10,10000,-144.18871311485995,2.9696741104125977
PSO,Styblinski-Tang,10,10,10000,-114.32891756963575,2.9696643352508545
PSO,Styblinski-Tang,10,10,10000,-127.3358864640062,2.919396162033081
PSO,Styblinski-Tang,10,10,10000,-168.73436670817347,2.95259952545166
